,Unnamed: 0,Unnamed: 0.1,ID,MR_GOLD,MR_MN,MN,PERM,CYCLES,CAYLEY,N_PERM
505,505,505,505,answer population_1 stateid(state_name),answer population_1 stateid(state_name),1,"[1, 2, 3]",(1) (2) (3),0,1
506,506,506,506,"answer population_1 cityid(city_name, _)","answer population_1 cityid(city_name, _)",1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
507,507,507,507,"answer population_1 cityid(city_name, state_name)","answer population_1 cityid(city_name, state_name)",1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
508,508,508,508,"answer population_1 cityid(city_name, _)","answer population_1 cityid(city_name, _)",1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
509,509,509,509,"answer population_1 cityid(city_name, state_name)","answer population_1 cityid(city_name, state_name)",1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
510,510,510,510,"answer population_1 cityid(city_name, state_name)","answer population_1 cityid(city_name, state_name)",1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
511,511,511,511,"answer population_1 cityid(city_name, _)","answer population_1 cityid(city_name, _)",1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
512,512,512,512,answer population_1 stateid(state_name),answer population_1 stateid(state_name),1,"[1, 2, 3]",(1) (2) (3),0,1
513,513,513,513,"answer population_1 cityid(city_name, _)","answer population_1 cityid(city_name, _)",1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
514,514,514,514,"answer population_1 cityid(city_name, _)","answer population_1 cityid(city_name, _)",1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
515,515,515,515,"answer population_1 cityid(city_name, state_name)","answer population_1 cityid(city_name, state_name)",1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
516,516,516,516,answer population_1 stateid(state_name),answer population_1 stateid(state_name),1,"[1, 2, 3]",(1) (2) (3),0,1
517,517,517,517,"answer population_1 cityid(city_name, _)","answer population_1 cityid(city_name, _)",1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
518,518,518,518,answer population_1 stateid(state_name),answer population_1 stateid(state_name),1,"[1, 2, 3]",(1) (2) (3),0,1
519,519,519,519,answer population_1 stateid(state_name),answer population_1 stateid(state_name),1,"[1, 2, 3]",(1) (2) (3),0,1
520,520,520,520,answer population_1 stateid(state_name),answer population_1 stateid(state_name),1,"[1, 2, 3]",(1) (2) (3),0,1
521,521,521,521,answer population_1 stateid(state_name),answer population_1 stateid(state_name),1,"[1, 2, 3]",(1) (2) (3),0,1
522,522,522,522,answer population_1 stateid(state_name),answer population_1 stateid(state_name),1,"[1, 2, 3]",(1) (2) (3),0,1
523,523,523,523,answer population_1 stateid(state_name),answer population_1 stateid(state_name),1,"[1, 2, 3]",(1) (2) (3),0,1
524,524,524,524,answer population_1 stateid(state_name),answer population_1 stateid(state_name),1,"[1, 2, 3]",(1) (2) (3),0,1
525,525,525,525,answer population_1 stateid(state_name),answer population_1 stateid(state_name),1,"[1, 2, 3]",(1) (2) (3),0,1
526,526,526,526,"answer population_1 city cityid(city_name, _)","answer population_1 cityid(city_name, _) city",0,"[1, 2, 4, 5, 3]","(1) (2) (3, 4, 5)",2,35
527,527,527,527,answer population_1 stateid(state_name),answer population_1 stateid(state_name),1,"[1, 2, 3]",(1) (2) (3),0,1
528,528,528,528,"answer population_1 cityid(city_name, state_name)","answer population_1 cityid(city_name, state_name)",1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
529,529,529,529,answer population_1 stateid(state_name),answer population_1 stateid(state_name),1,"[1, 2, 3]",(1) (2) (3),0,1
530,530,530,530,"answer population_1 cityid(city_name, _)","answer population_1 cityid(city_name, _)",1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
531,531,531,531,"answer population_1 cityid(city_name, _)","answer population_1 cityid(city_name, _)",1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
532,532,532,532,"answer population_1 cityid(city_name, _)","answer population_1 cityid(city_name, _)",1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
533,533,533,533,"answer population_1 cityid(seattle, wa","answer population_1 cityid(city_name, state_name)",1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
534,534,534,534,answer population_1 stateid(state_name),answer population_1 stateid(state_name),1,"[1, 2, 3]",(1) (2) (3),0,1
535,535,535,535,"answer population_1 cityid(city_name, state_name)","answer population_1 cityid(city_name, state_name)",1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
536,536,536,536,"answer population_1 cityid(city_name, state_name)","answer population_1 cityid(city_name, state_name)",1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
537,537,537,537,"answer population_1 cityid(city_name, state_name)","answer population_1 cityid(city_name, state_name)",1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
538,538,538,538,answer population_1 stateid(state_name),answer population_1 stateid(state_name),1,"[1, 2, 3]",(1) (2) (3),0,1
539,539,539,539,answer population_1 capital loc_2 largest state(all),answer population_1 capital loc_2 largest state(all),1,"[1, 2, 3, 4, 5, 6]",(1) (2) (3) (4) (5) (6),0,1
540,540,540,540,answer population_1 capital loc_2 largest state traverse_1 riverid(river_name),answer population_1 capital loc_2 largest state traverse_1 riverid(river_name),1,"[1, 2, 3, 4, 5, 6, 7, 8]",(1) (2) (3) (4) (5) (6) (7) (8),0,1
541,541,541,541,answer population_1 capital loc_2 smallest state(all),answer population_1 capital loc_2 smallest state(all),1,"[1, 2, 3, 4, 5, 6]",(1) (2) (3) (4) (5) (6),0,1
542,542,542,542,answer population_1 largest city loc_2 largest_one area_1 state(all),answer population_1 largest city loc_2 state(all) largest_one area_1,0,"[1, 2, 3, 4, 5, 8, 6, 7]","(1) (2) (3) (4) (5) (6, 8, 7)",2,322
543,543,543,543,answer population_1 largest state(all),answer population_1 largest state(all),1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
544,544,544,544,answer population_1 largest state next_to_2 stateid(state_name),answer population_1 largest state next_to_2 stateid(state_name),1,"[1, 2, 3, 4, 5, 6]",(1) (2) (3) (4) (5) (6),0,1
545,545,545,545,answer population_1 major city loc_2 stateid(state_name),answer population_1 major city loc_2 stateid(state_name),1,"[1, 2, 3, 4, 5, 6]",(1) (2) (3) (4) (5) (6),0,1
546,546,546,546,answer smallest population_1 state(all),answer population_1 smallest state(all),0,"[1, 3, 2, 4]","(1) (2, 3) (4)",1,6
547,547,547,547,answer population_1 most state next_to_2 state(all),answer population_1 state next_to_2 most state(all),0,"[1, 2, 4, 5, 3, 6]","(1) (2) (3, 4, 5) (6)",2,85
548,548,548,548,answer population_1 largest_one density_1 state(all),answer population_1 state(all) largest_one density_1,0,"[1, 2, 5, 3, 4]","(1) (2) (3, 5, 4)",2,35
549,549,549,549,answer population_1 largest_one area_1 state(all),answer population_1 state(all) largest_one area_1,0,"[1, 2, 5, 3, 4]","(1) (2) (3, 5, 4)",2,35
550,550,550,550,"answer population_1 cityid(city_name, _)","answer population_1 cityid(city_name, _)",1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
551,551,551,551,answer population_1 stateid(state_name),answer population_1 stateid(state_name),1,"[1, 2, 3]",(1) (2) (3),0,1
552,552,552,552,answer population_1 stateid(state_name),answer population_1 stateid(state_name),1,"[1, 2, 3]",(1) (2) (3),0,1
553,553,553,553,"answer population_1 cityid(city_name, state_name)","answer population_1 cityid(city_name, state_name)",1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
554,554,554,554,answer river traverse_2 stateid(state_name),answer river traverse_2 stateid(state_name),1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
555,555,555,555,answer shortest river(all),answer shortest river(all),1,"[1, 2, 3]",(1) (2) (3),0,1
556,556,556,556,answer shortest river loc_2 stateid(state_name),answer shortest river loc_2 stateid(state_name),1,"[1, 2, 3, 4, 5]",(1) (2) (3) (4) (5),0,1
557,557,557,557,answer shortest river loc_2 stateid(state_name),answer shortest river loc_2 stateid(state_name),1,"[1, 2, 3, 4, 5]",(1) (2) (3) (4) (5),0,1
558,558,558,558,answer shortest river loc_2 stateid(state_name),answer shortest river loc_2 stateid(state_name),1,"[1, 2, 3, 4, 5]",(1) (2) (3) (4) (5),0,1
559,559,559,559,answer shortest river loc_2 stateid(state_name),answer shortest river loc_2 stateid(state_name),1,"[1, 2, 3, 4, 5]",(1) (2) (3) (4) (5),0,1
560,560,560,560,answer shortest river loc_2 countryid(country_name),answer shortest river loc_2 countryid(country_name),1,"[1, 2, 3, 4, 5]",(1) (2) (3) (4) (5),0,1
561,561,561,561,answer shortest river loc_2 countryid(country_name),answer shortest river loc_2 countryid(country_name),1,"[1, 2, 3, 4, 5]",(1) (2) (3) (4) (5),0,1
562,562,562,562,answer shortest river loc_2 countryid(country_name),answer shortest river loc_2 countryid(country_name),1,"[1, 2, 3, 4, 5]",(1) (2) (3) (4) (5),0,1
563,563,563,563,answer size stateid(state_name),answer size stateid(state_name),1,"[1, 2, 3]",(1) (2) (3),0,1
564,564,564,564,answer size stateid(state_name),answer size stateid(state_name),1,"[1, 2, 3]",(1) (2) (3),0,1
565,565,565,565,answer size stateid(state_name),answer size stateid(state_name),1,"[1, 2, 3]",(1) (2) (3),0,1
566,566,566,566,answer size capital loc_2 stateid(state_name),answer size capital loc_2 stateid(state_name),1,"[1, 2, 3, 4, 5]",(1) (2) (3) (4) (5),0,1
567,567,567,567,answer size largest state loc_2 countryid(country_name),answer size largest state loc_2 countryid(country_name),1,"[1, 2, 3, 4, 5, 6]",(1) (2) (3) (4) (5) (6),0,1
568,568,568,568,answer smallest city loc_2 stateid(state_name),answer smallest city loc_2 stateid(state_name),1,"[1, 2, 3, 4, 5]",(1) (2) (3) (4) (5),0,1
569,569,569,569,answer smallest city loc_2 stateid(state_name),answer smallest city loc_2 stateid(state_name),1,"[1, 2, 3, 4, 5]",(1) (2) (3) (4) (5),0,1
570,570,570,570,answer smallest city loc_2 stateid(state_name),answer smallest city loc_2 stateid(state_name),1,"[1, 2, 3, 4, 5]",(1) (2) (3) (4) (5),0,1
571,571,571,571,answer smallest city loc_2 largest state(all),answer smallest city loc_2 largest state(all),1,"[1, 2, 3, 4, 5, 6]",(1) (2) (3) (4) (5) (6),0,1
572,572,572,572,answer smallest city loc_2 countryid(country_name),answer smallest city loc_2 countryid(country_name),1,"[1, 2, 3, 4, 5]",(1) (2) (3) (4) (5),0,1
573,573,573,573,answer smallest city loc_2 countryid(country_name),answer smallest city loc_2 countryid(country_name),1,"[1, 2, 3, 4, 5]",(1) (2) (3) (4) (5),0,1
574,574,574,574,answer smallest city loc_2 stateid(state_name),answer smallest city loc_2 stateid(state_name),1,"[1, 2, 3, 4, 5]",(1) (2) (3) (4) (5),0,1
575,575,575,575,answer smallest city loc_2 smallest state loc_2 countryid(country_name),answer smallest city loc_2 smallest state loc_2 countryid(country_name),1,"[1, 2, 3, 4, 5, 6, 7, 8]",(1) (2) (3) (4) (5) (6) (7) (8),0,1
576,576,576,576,answer smallest state next_to_2 stateid(state_name),answer smallest state next_to_2 stateid(state_name),1,"[1, 2, 3, 4, 5]",(1) (2) (3) (4) (5),0,1
577,577,577,577,answer smallest state next_to_2 stateid(state_name),answer smallest state next_to_2 stateid(state_name),1,"[1, 2, 3, 4, 5]",(1) (2) (3) (4) (5),0,1
578,578,578,578,answer smallest_one area_1 state(all),answer smallest_one state(all) area_1,0,"[1, 2, 4, 3]","(1) (2) (3, 4)",1,6
579,579,579,579,answer smallest state loc_2 countryid(country_name),answer smallest state loc_2 countryid(country_name),1,"[1, 2, 3, 4, 5]",(1) (2) (3) (4) (5),0,1
580,580,580,580,answer smallest state next_to_2 stateid(state_name),answer smallest state next_to_2 stateid(state_name),1,"[1, 2, 3, 4, 5]",(1) (2) (3) (4) (5),0,1
581,581,581,581,answer smallest most state next_to_2 state(all),answer smallest state next_to_2 most state(all),0,"[1, 2, 4, 5, 3, 6]","(1) (2) (3, 4, 5) (6)",2,85
582,582,582,582,answer smallest state traverse_1 riverid(river_name),answer smallest state riverid(river_name) traverse_1,0,"[1, 2, 3, 5, 4]","(1) (2) (3) (4, 5)",1,10
583,583,583,583,answer smallest state traverse_1 longest river(all),answer smallest state traverse_1 longest river(all),1,"[1, 2, 3, 4, 5, 6]",(1) (2) (3) (4) (5) (6),0,1
584,584,584,584,answer state loc_1 highest place(all),answer state loc_1 highest place(all),1,"[1, 2, 3, 4, 5]",(1) (2) (3) (4) (5),0,1
585,585,585,585,answer state loc_1 highest place loc_2 countryid(country_name),answer state loc_1 highest place loc_2 countryid(country_name),1,"[1, 2, 3, 4, 5, 6, 7]",(1) (2) (3) (4) (5) (6) (7),0,1
586,586,586,586,answer largest_one area_1 state(all),answer state(all) largest_one area_1,0,"[1, 4, 2, 3]","(1) (2, 4, 3)",2,11
587,587,587,587,answer largest_one density_1 state loc_2 countryid(country_name),answer state largest_one density_1 loc_2 countryid(country_name),0,"[1, 4, 2, 3, 5, 6]","(1) (2, 4, 3) (5) (6)",2,85
588,588,588,588,answer largest_one density_1 state(all),answer state(all) largest_one density_1,0,"[1, 4, 2, 3]","(1) (2, 4, 3)",2,11
589,589,589,589,answer state loc_1 lowest place(all),answer state loc_1 lowest place(all),1,"[1, 2, 3, 4, 5]",(1) (2) (3) (4) (5),0,1
590,590,590,590,answer smallest_one population_1 state(all),answer state(all) smallest_one population_1,0,"[1, 4, 2, 3]","(1) (2, 4, 3)",2,11
591,591,591,591,answer smallest_one density_1 state(all),answer state(all) smallest_one density_1,0,"[1, 4, 2, 3]","(1) (2, 4, 3)",2,11
592,592,592,592,answer smallest_one area_1 state(all),answer state(all) smallest_one area_1,0,"[1, 4, 2, 3]","(1) (2, 4, 3)",2,11
593,593,593,593,answer highest mountain loc_2 countryid(country_name),answer highest mountain loc_2 countryid(country_name),1,"[1, 2, 3, 4, 5]",(1) (2) (3) (4) (5),0,1
594,594,594,594,answer highest mountain loc_2 countryid(country_name),answer highest mountain loc_2 countryid(country_name),1,"[1, 2, 3, 4, 5]",(1) (2) (3) (4) (5),0,1
595,595,595,595,answer area_1 countryid(country_name),answer area_1 countryid(country_name),1,"[1, 2, 3]",(1) (2) (3),0,1
596,596,596,596,answer sum len river(all),answer sum len river(all),1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
597,597,597,597,answer sum population_1 state next_to_2 stateid(state_name),answer sum population_1 state next_to_2 stateid(state_name),1,"[1, 2, 3, 4, 5, 6]",(1) (2) (3) (4) (5) (6),0,1
598,598,598,598,answer len riverid(river_name),answer len riverid(river_name),1,"[1, 2, 3]",(1) (2) (3),0,1
599,599,599,599,answer major city loc_2 stateid(state_name),answer major city loc_2 stateid(state_name),1,"[1, 2, 3, 4, 5]",(1) (2) (3) (4) (5),0,1
600,600,600,600,answer major river traverse_2 stateid(state_name),answer major river traverse_2 stateid(state_name),1,"[1, 2, 3, 4, 5]",(1) (2) (3) (4) (5),0,1
601,601,601,601,answer mountain loc_2 stateid(state_name),answer mountain loc_2 stateid(state_name),1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
602,602,602,602,answer river traverse_2 stateid(state_name),answer river traverse_2 stateid(state_name),1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
603,603,603,603,answer river traverse_2 stateid(state_name),answer river traverse_2 stateid(state_name),1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
604,604,604,604,answer most river traverse_2 state(all),answer river traverse_2 most state(all),0,"[1, 3, 4, 2, 5]","(1) (2, 3, 4) (5)",2,35
605,605,605,605,answer longest river loc_2 countryid(country_name),answer river longest loc_2 countryid(country_name),0,"[1, 3, 2, 4, 5]","(1) (2, 3) (4) (5)",1,10
606,606,606,606,answer river traverse_2 stateid(state_name),answer river traverse_2 stateid(state_name),1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
607,607,607,607,answer most river traverse_2 state(all),answer river traverse_2 most state(all),0,"[1, 3, 4, 2, 5]","(1) (2, 3, 4) (5)",2,35
608,608,608,608,answer river traverse_2 most state loc_1 city(all),answer river traverse_2 state loc_1 most city(all),0,"[1, 2, 3, 5, 6, 4, 7]","(1) (2) (3) (4, 5, 6) (7)",2,175
609,609,609,609,answer river traverse_2 stateid(state_name),answer river traverse_2 stateid(state_name),1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
610,610,610,610,answer most river traverse_2 state(all),answer river traverse_2 most state(all),0,"[1, 3, 4, 2, 5]","(1) (2, 3, 4) (5)",2,35
611,611,611,611,answer river traverse_2 most state next_to_2 state(all),answer river traverse_2 state next_to_2 most state(all),0,"[1, 2, 3, 5, 6, 4, 7]","(1) (2) (3) (4, 5, 6) (7)",2,175
612,612,612,612,answer river loc_2 stateid(state_name),answer river loc_2 stateid(state_name),1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
613,613,613,613,answer river loc_2 stateid(state_name),answer river loc_2 stateid(state_name),1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
614,614,614,614,answer river loc_2 stateid(state_name),answer river loc_2 stateid(state_name),1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
615,615,615,615,answer river loc_2 state next_to_2 stateid(state_name),answer river loc_2 state next_to_2 stateid(state_name),1,"[1, 2, 3, 4, 5, 6]",(1) (2) (3) (4) (5) (6),0,1
616,616,616,616,answer river loc_2 stateid(state_name),answer river loc_2 stateid(state_name),1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
617,617,617,617,answer river loc_2 stateid(state_name),answer river loc_2 stateid(state_name),1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
618,618,618,618,answer river loc_2 stateid(state_name),answer river loc_2 stateid(state_name),1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
619,619,619,619,answer exclude river(all) traverse_2 stateid(state_name),answer river(all) exclude traverse_2 stateid(state_name),0,"[1, 3, 2, 4, 5]","(1) (2, 3) (4) (5)",1,10
620,620,620,620,answer river traverse_2 stateid(state_name),answer river traverse_2 stateid(state_name),1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
621,621,621,621,answer river traverse_2 stateid(state_name),answer river traverse_2 stateid(state_name),1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
622,622,622,622,answer river traverse_2 state next_to_1 stateid(state_name),answer river traverse_2 state stateid(state_name) next_to_1,0,"[1, 2, 3, 4, 6, 5]","(1) (2) (3) (4) (5, 6)",1,15
623,623,623,623,answer river traverse_2 state next_to_2 largest_one population_1 state(all),answer river traverse_2 state next_to_2 state(all) largest_one population_1,0,"[1, 2, 3, 4, 5, 8, 6, 7]","(1) (2) (3) (4) (5) (6, 8, 7)",2,322
624,624,624,624,answer river traverse_2 largest state(all),answer river traverse_2 largest state(all),1,"[1, 2, 3, 4, 5]",(1) (2) (3) (4) (5),0,1
625,625,625,625,answer river traverse_2 largest_one population_1 state(all),answer river traverse_2 state(all) largest_one population_1,0,"[1, 2, 3, 6, 4, 5]","(1) (2) (3) (4, 6, 5)",2,85
626,626,626,626,answer river traverse_2 stateid(state_name),answer river traverse_2 stateid(state_name),1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
627,627,627,627,"answer river traverse_2 cityid(city_name, state_name)","answer river traverse_2 cityid(city_name, state_name)",1,"[1, 2, 3, 4, 5]",(1) (2) (3) (4) (5),0,1
628,628,628,628,answer river traverse_2 stateid(state_name),answer river traverse_2 stateid(state_name),1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
629,629,629,629,answer river traverse_2 stateid(state_name),answer river traverse_2 stateid(state_name),1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
630,630,630,630,answer river traverse_2 stateid(state_name),answer river traverse_2 stateid(state_name),1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
631,631,631,631,answer river traverse_2 stateid(state_name),answer river traverse_2 stateid(state_name),1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
632,632,632,632,answer river traverse_2 state loc_1 lowest place loc_2 countryid(country_name),answer river traverse_2 state loc_1 lowest place loc_2 countryid(country_name),1,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",(1) (2) (3) (4) (5) (6) (7) (8) (9),0,1
633,633,633,633,"answer river traverse_2 state next_to_2 state loc_1 capital cityid(city_name, _)","answer river traverse_2 state next_to_2 state loc_1 capital cityid(city_name, _)",1,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",(1) (2) (3) (4) (5) (6) (7) (8) (9) (10),0,1
634,634,634,634,answer river traverse_2 stateid(west virginia,answer river traverse_2 stateid(state_name),1,"[1, 2, 3, 4, 5]",(1) (2) (3) (4) (5),0,1
635,635,635,635,answer river traverse_2 most state next_to_2 state(all),answer river traverse_2 state next_to_2 most state(all),0,"[1, 2, 3, 5, 6, 4, 7]","(1) (2) (3) (4, 5, 6) (7)",2,175
636,636,636,636,answer largest_one population_1 state next_to_2 stateid(state_name),answer state next_to_2 stateid(state_name) largest_one population_1,0,"[1, 4, 5, 6, 2, 3]","(1) (2, 4, 6, 3, 5)",4,274
637,637,637,637,answer state next_to_2 stateid(state_name),answer state next_to_2 stateid(state_name),1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
638,638,638,638,answer most state next_to_2 state(all),answer state next_to_2 most state(all),0,"[1, 3, 4, 2, 5]","(1) (2, 3, 4) (5)",2,35
639,639,639,639,answer state next_to_2 stateid(state_name),answer state next_to_2 stateid(state_name),1,"[1, 2, 3, 4]",(1) (2) (3) (4),0,1
640,640,640,640,answer fewest state next_to_2 state(all),answer state next_to_2 fewest state(all),0,"[1, 3, 4, 2, 5]","(1) (2, 3, 4) (5)",2,35
641,641,641,641,answer fewest state next_to_2 exclude exclude state(all) stateid(state_name) stateid(state_name),answer state next_to_2 fewest state(all) exclude stateid(state_name) exclude stateid(state_name),0,"[1, 3, 4, 2, 7, 5, 8, 6, 9]","(1) (2, 3, 4) (5, 7, 8, 6) (9)",5,67284
642,642,642,642,answer most state next_to_2 state(all),answer state next_to_2 most state(all),0,"[1, 3, 4, 2, 5]","(1) (2, 3, 4) (5)",2,35
643,643,643,643,answer state next_to_2 smallest_one population_1 state(all),answer state next_to_2 state(all) smallest_one population_1,0,"[1, 2, 3, 6, 4, 5]","(1) (2) (3) (4, 6, 5)",2,85
644,644,644,644,answer state loc_1 highest place loc_2 countryid(country_name),answer state loc_1 highest place loc_2 countryid(country_name),1,"[1, 2, 3, 4, 5, 6, 7]",(1) (2) (3) (4) (5) (6) (7),0,1
645,645,645,645,answer state loc_1 highest place loc_2 state traverse_1 riverid(river_name),answer state loc_1 highest place loc_2 state riverid(river_name) traverse_1,0,"[1, 2, 3, 4, 5, 6, 7, 9, 8]","(1) (2) (3) (4) (5) (6) (7) (8, 9)",1,36
646,646,646,646,answer state loc_1 highest place(all),answer state loc_1 highest place(all),1,"[1, 2, 3, 4, 5]",(1) (2) (3) (4) (5),0,1
647,647,647,647,answer exclude state(all) loc_1 river(all),answer state(all) loc_1 exclude river(all),0,"[1, 3, 4, 2, 5]","(1) (2, 3, 4) (5)",2,35
648,648,648,648,"answer state loc_1 capital cityid(city_name, _)","answer state loc_1 capital cityid(city_name, _)",1,"[1, 2, 3, 4, 5, 6]",(1) (2) (3) (4) (5) (6),0,1
649,649,649,649,"answer state loc_1 city cityid(city_name, _)","answer state loc_1 city cityid(city_name, _)",1,"[1, 2, 3, 4, 5, 6]",(1) (2) (3) (4) (5) (6),0,1
650,650,650,650,answer state loc_1 largest_one population_1 city(all),answer state loc_1 city(all) largest_one population_1,0,"[1, 2, 3, 6, 4, 5]","(1) (2) (3) (4, 6, 5)",2,85
651,651,651,651,answer state loc_1 largest_one population_1 city(all),answer state loc_1 city(all) largest_one population_1,0,"[1, 2, 3, 6, 4, 5]","(1) (2) (3) (4, 6, 5)",2,85
652,652,652,652,answer largest_one density_1 state(all),answer state(all) largest_one density_1,0,"[1, 4, 2, 3]","(1) (2, 4, 3)",2,11
653,653,653,653,answer state loc_1 highest place(all),answer state loc_1 highest place(all),1,"[1, 2, 3, 4, 5]",(1) (2) (3) (4) (5),0,1
654,654,654,654,answer largest_one population_1 state(all),answer state(all) largest_one population_1,0,"[1, 4, 2, 3]","(1) (2, 4, 3)",2,11
655,655,655,655,answer largest_one density_1 state(all),answer state(all) largest_one density_1,0,"[1, 4, 2, 3]","(1) (2, 4, 3)",2,11
656,656,656,656,answer largest_one area_1 state(all),answer state(all) largest_one area_1,0,"[1, 4, 2, 3]","(1) (2, 4, 3)",2,11
657,657,657,657,answer state loc_1 largest capital(all),answer state loc_1 largest capital(all),1,"[1, 2, 3, 4, 5]",(1) (2) (3) (4) (5),0,1
658,658,658,658,answer state loc_1 largest city(all),answer state loc_1 largest city(all),1,"[1, 2, 3, 4, 5]",(1) (2) (3) (4) (5),0,1
659,659,659,659,answer largest_one population_1 state(all),answer state(all) largest_one population_1,0,"[1, 4, 2, 3]","(1) (2, 4, 3)",2,11
660,660,660,660,answer largest_one density_1 state(all),answer state(all) largest_one density_1,0,"[1, 4, 2, 3]","(1) (2, 4, 3)",2,11
661,661,661,661,answer largest_one population_1 state(all),answer state(all) largest_one population_1,0,"[1, 4, 2, 3]","(1) (2, 4, 3)",2,11
662,662,662,662,answer smallest_one density_1 state(all),answer state(all) smallest_one density_1,0,"[1, 4, 2, 3]","(1) (2, 4, 3)",2,11
663,663,663,663,answer state loc_1 longest river(all),answer state loc_1 longest river(all),1,"[1, 2, 3, 4, 5]",(1) (2) (3) (4) (5),0,1
664,664,664,664,answer smallest_one density_1 state(all),answer state(all) smallest_one density_1,0,"[1, 4, 2, 3]","(1) (2, 4, 3)",2,11
665,665,665,665,answer most state loc_1 city(all),answer state loc_1 most city(all),0,"[1, 3, 4, 2, 5]","(1) (2, 3, 4) (5)",2,35
666,666,666,666,answer most state loc_1 major city(all),answer state loc_1 most major city(all),0,"[1, 3, 4, 2, 5, 6]","(1) (2, 3, 4) (5) (6)",2,85
667,667,667,667,answer most state traverse_1 major river(all),answer state most major river(all) traverse_1,0,"[1, 3, 2, 5, 6, 4]","(1) (2, 3) (4, 5, 6)",3,225
668,668,668,668,answer largest_one population_1 state(all),answer state(all) largest_one population_1,0,"[1, 4, 2, 3]","(1) (2, 4, 3)",2,11
669,669,669,669,answer most state loc_1 river(all),answer state loc_1 most river(all),0,"[1, 3, 4, 2, 5]","(1) (2, 3, 4) (5)",2,35
670,670,670,670,answer most state traverse_1 river(all),answer state most river(all) traverse_1,0,"[1, 3, 2, 5, 4]","(1) (2, 3) (4, 5)",2,35
671,671,671,671,answer state loc_1 shortest river(all),answer state loc_1 shortest river(all),1,"[1, 2, 3, 4, 5]",(1) (2) (3) (4) (5),0,1
672,672,672,672,answer smallest_one area_1 state(all),answer state(all) smallest_one area_1,0,"[1, 4, 2, 3]","(1) (2, 4, 3)",2,11
673,673,673,673,answer state loc_1 smallest capital(all),answer state loc_1 smallest capital(all),1,"[1, 2, 3, 4, 5]",(1) (2) (3) (4) (5),0,1
674,674,674,674,answer smallest_one population_1 state(all),answer state(all) smallest_one population_1,0,"[1, 4, 2, 3]","(1) (2, 4, 3)",2,11
675,675,675,675,answer smallest_one density_1 state(all),answer state(all) smallest_one density_1,0,"[1, 4, 2, 3]","(1) (2, 4, 3)",2,11
676,676,676,676,answer smallest_one population_1 state(all),answer state(all) smallest_one population_1,0,"[1, 4, 2, 3]","(1) (2, 4, 3)",2,11
677,677,677,677,answer smallest_one density_1 state(all),answer state(all) smallest_one density_1,0,"[1, 4, 2, 3]","(1) (2, 4, 3)",2,11
678,678,678,678,"answer state loc_1 cityid(city_name, _)","answer state cityid(city_name, _) loc_1",0,"[1, 2, 4, 5, 3]","(1) (2) (3, 4, 5)",2,35
