,split,NL,MR,ALIGNMENT
3813,train,i would like a flight from philadelphia to dallas,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 philadelphia:_ci ) ( _to $0 dallas:_ci ) ) ),"[['i', '_lambda'], ['NULL', '$0'], ['would', 'e'], ['NULL', '_and'], ['like', 'NULL'], ['NULL', '$0'], ['a', 'NULL'], ['flight', '_flight'], ['from', '_from'], ['philadelphia', 'philadelphia:_ci'], ['NULL', '$0'], ['to', '_to'], ['dallas', 'dallas:_ci']]"
3814,train,i would like to fly from denver to atlanta by way of pittsburgh,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 denver:_ci ) ( _to $0 atlanta:_ci ) ( _stop $0 pittsburgh:_ci ) ) ),"[['i', '_lambda'], ['NULL', '$0'], ['would', 'e'], ['NULL', '_and'], ['like', 'NULL'], ['NULL', '$0'], ['to', 'NULL'], ['fly', '_flight'], ['from', '_from'], ['denver', 'denver:_ci'], ['NULL', '$0'], ['to', '_to'], ['atlanta', 'atlanta:_ci'], ['NULL', '$0'], ['by', '_stop'], ['way', 'NULL'], ['of', 'NULL'], ['pittsburgh', 'pittsburgh:_ci']]"
3815,train,does american airlines fly to san francisco from atlanta,( _lambda $0 e ( _and ( _to $0 san_francisco:_ci ) ( _from $0 atlanta:_ci ) ( _flight $0 ) ( _airline $0 aa:_al ) ) ),"[['does', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['american', 'aa:_al'], ['NULL', '$0'], ['airlines', '_airline'], ['fly', '_flight'], ['to', '_to'], ['san', 'san_francisco:_ci'], ['francisco', 'NULL'], ['NULL', '$0'], ['from', '_from'], ['NULL', '$0'], ['atlanta', 'atlanta:_ci']]"
3816,train,tell me the flights from baltimore to dallas,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 baltimore:_ci ) ( _to $0 dallas:_ci ) ) ),"[['tell', '_lambda'], ['NULL', '$0'], ['me', 'e'], ['NULL', '_and'], ['the', 'NULL'], ['flights', '_flight'], ['from', '_from'], ['NULL', '$0'], ['baltimore', 'baltimore:_ci'], ['to', '_to'], ['NULL', '$0'], ['dallas', 'dallas:_ci']]"
3817,train,give me the flights from baltimore to pittsburgh,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 baltimore:_ci ) ( _to $0 pittsburgh:_ci ) ) ),"[['give', '_lambda'], ['NULL', '$0'], ['me', 'e'], ['NULL', '_and'], ['the', 'NULL'], ['flights', '_flight'], ['from', '_from'], ['NULL', '$0'], ['baltimore', 'baltimore:_ci'], ['to', '_to'], ['NULL', '$0'], ['pittsburgh', 'pittsburgh:_ci']]"
3818,train,show me all flights from boston to denver which arrive in denver wednesday before 6,( _lambda $0 e ( _and ( _flight $0 ) ( _< ( _arrival_time $0 ) 1800:_ti ) ( _from $0 boston:_ci ) ( _to $0 denver:_ci ) ( _day_arrival $0 wednesday:_da ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['me', 'NULL'], ['NULL', '$0'], ['all', 'NULL'], ['flights', '_flight'], ['NULL', '$0'], ['from', '_from'], ['boston', 'boston:_ci'], ['NULL', '$0'], ['to', '_to'], ['denver', 'denver:_ci'], ['NULL', '$0'], ['which', '_day_arrival'], ['arrive', 'NULL'], ['NULL', '$0'], ['in', '_arrival_time'], ['denver', 'NULL'], ['wednesday', 'wednesday:_da'], ['before', '_<'], ['6', '1800:_ti']]"
3819,train,give me the flights from chicago to seattle on saturday morning,( _lambda $0 e ( _and ( _flight $0 ) ( _during_day $0 morning:_pd ) ( _from $0 chicago:_ci ) ( _to $0 seattle:_ci ) ( _day $0 saturday:_da ) ) ),"[['give', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['me', 'NULL'], ['NULL', '$0'], ['NULL', '_during_day'], ['NULL', '$0'], ['the', 'NULL'], ['flights', '_flight'], ['NULL', '$0'], ['from', '_from'], ['chicago', 'chicago:_ci'], ['NULL', '$0'], ['to', '_to'], ['seattle', 'seattle:_ci'], ['NULL', '$0'], ['on', '_day'], ['saturday', 'saturday:_da'], ['morning', 'morning:_pd']]"
3820,train,could you show me all the flights from oakland to salt lake city,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 oakland:_ci ) ( _to $0 salt_lake_city:_ci ) ) ),"[['could', '_and'], ['NULL', '$0'], ['you', 'NULL'], ['show', '_lambda'], ['me', 'e'], ['NULL', '$0'], ['all', 'NULL'], ['NULL', '$0'], ['the', 'NULL'], ['flights', '_flight'], ['NULL', '$0'], ['from', '_from'], ['oakland', 'oakland:_ci'], ['to', '_to'], ['salt', 'salt_lake_city:_ci'], ['lake', 'NULL'], ['city', 'NULL']]"
3821,train,lowest fare from san francisco to los angeles,( _min $0 ( _exists $1 ( _and ( _from $1 san_francisco:_ci ) ( _to $1 los_angeles:_ci ) ( _= ( _fare $1 ) $0 ) ) ) ),"[['lowest', '_min'], ['NULL', '$0'], ['NULL', '_exists'], ['NULL', '$1'], ['NULL', '_and'], ['fare', '_fare'], ['from', '_from'], ['san', 'san_francisco:_ci'], ['francisco', 'NULL'], ['NULL', '$1'], ['to', '_to'], ['NULL', '_='], ['los', 'los_angeles:_ci'], ['NULL', '$1'], ['NULL', '$0'], ['angeles', 'NULL']]"
3822,train,show me flights from denver to atlanta,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 denver:_ci ) ( _to $0 atlanta:_ci ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['me', 'NULL'], ['flights', '_flight'], ['from', '_from'], ['NULL', '$0'], ['denver', 'denver:_ci'], ['to', '_to'], ['NULL', '$0'], ['atlanta', 'atlanta:_ci']]"
3823,train,how much is the cheapest flight from denver to pittsburgh,( _fare ( _argmin $0 ( _and ( _flight $0 ) ( _from $0 denver:_ci ) ( _to $0 pittsburgh:_ci ) ) ( _fare $0 ) ) ),"[['how', '_fare'], ['much', 'NULL'], ['NULL', '$0'], ['NULL', '_and'], ['is', '_argmin'], ['NULL', '$0'], ['the', 'NULL'], ['NULL', '$0'], ['cheapest', '_fare'], ['flight', '_flight'], ['NULL', '$0'], ['from', '_from'], ['denver', 'denver:_ci'], ['NULL', '$0'], ['to', '_to'], ['pittsburgh', 'pittsburgh:_ci']]"
3824,train,give me the flights with the fares on december twenty seventh from indianapolis to orlando,( _lambda $0 e ( _lambda $1 e ( _and ( _flight $0 ) ( _from $0 indianapolis:_ci ) ( _to $0 orlando:_ci ) ( _day_number $0 27:_dn ) ( _month $0 december:_mn ) ( _= ( _fare $0 ) $1 ) ) ) ),"[['give', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_lambda'], ['NULL', '$1'], ['NULL', 'e'], ['NULL', '_and'], ['me', 'NULL'], ['NULL', '$0'], ['the', 'NULL'], ['flights', '_flight'], ['with', 'NULL'], ['the', 'NULL'], ['NULL', '$0'], ['fares', '_fare'], ['on', '_day_number'], ['NULL', '$0'], ['december', 'december:_mn'], ['twenty', '27:_dn'], ['NULL', '$0'], ['seventh', 'NULL'], ['NULL', '_='], ['from', '_from'], ['NULL', '$0'], ['NULL', '$1'], ['indianapolis', 'indianapolis:_ci'], ['to', '_to'], ['orlando', 'orlando:_ci']]"
3825,train,all flights from boston to washington dc on november tenth,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 boston:_ci ) ( _to $0 washington:_ci ) ( _day_number $0 10:_dn ) ( _month $0 november:_mn ) ) ),"[['NULL', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['all', 'NULL'], ['flights', '_flight'], ['from', '_from'], ['NULL', '$0'], ['boston', 'boston:_ci'], ['to', '_to'], ['NULL', '$0'], ['washington', 'washington:_ci'], ['dc', 'NULL'], ['NULL', '$0'], ['on', '_day_number'], ['NULL', '_month'], ['NULL', '$0'], ['november', 'november:_mn'], ['tenth', '10:_dn']]"
3826,train,yes what flights will be used on july seventh in the morning from atlanta to boston,( _lambda $0 e ( _and ( _flight $0 ) ( _during_day $0 morning:_pd ) ( _from $0 atlanta:_ci ) ( _to $0 boston:_ci ) ( _day_number $0 7:_dn ) ( _month $0 july:_mn ) ) ),"[['yes', '7:_dn'], ['what', '_lambda'], ['NULL', 'e'], ['NULL', '_and'], ['flights', '_flight'], ['NULL', '$0'], ['will', 'NULL'], ['NULL', '$0'], ['be', 'NULL'], ['used', 'NULL'], ['NULL', '$0'], ['on', '_day_number'], ['july', 'july:_mn'], ['NULL', '$0'], ['seventh', 'NULL'], ['in', '_during_day'], ['NULL', '$0'], ['the', 'NULL'], ['morning', 'morning:_pd'], ['NULL', '$0'], ['from', '_from'], ['atlanta', 'atlanta:_ci'], ['to', '_to'], ['boston', 'boston:_ci']]"
3827,train,what are the rental car rates in dallas,( _lambda $0 e ( _exists $1 ( _and ( _rental_car $1 ) ( _to_city $1 dallas:_ci ) ( _= ( _ground_fare $1 ) $0 ) ) ) ),"[['what', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_exists'], ['NULL', '$1'], ['NULL', '_and'], ['are', 'NULL'], ['NULL', '$1'], ['the', 'NULL'], ['rental', '_rental_car'], ['car', 'NULL'], ['NULL', '_='], ['rates', '_ground_fare'], ['NULL', '$1'], ['NULL', '$0'], ['in', '_to_city'], ['dallas', 'dallas:_ci']]"
3828,train,show me flights from new york to miami,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 new_york:_ci ) ( _to $0 miami:_ci ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['me', 'NULL'], ['flights', '_flight'], ['from', '_from'], ['NULL', '$0'], ['new', 'new_york:_ci'], ['york', 'NULL'], ['NULL', '$0'], ['to', '_to'], ['miami', 'miami:_ci']]"
3829,train,please show me united nonstop flights between boston and san francisco departing around 5 in the evening,( _lambda $0 e ( _and ( _flight $0 ) ( _nonstop $0 ) ( _airline $0 ua:_al ) ( _approx_departure_time $0 1700:_ti ) ( _from $0 boston:_ci ) ( _to $0 san_francisco:_ci ) ) ),"[['please', '_lambda'], ['NULL', '$0'], ['show', 'e'], ['NULL', '_and'], ['me', 'NULL'], ['NULL', '$0'], ['united', 'ua:_al'], ['nonstop', '_nonstop'], ['NULL', '_airline'], ['NULL', '$0'], ['flights', '_flight'], ['between', '_from'], ['NULL', '$0'], ['boston', 'boston:_ci'], ['and', '_to'], ['NULL', '$0'], ['san', 'san_francisco:_ci'], ['francisco', 'NULL'], ['departing', '_approx_departure_time'], ['around', 'NULL'], ['5', '1700:_ti'], ['in', 'NULL'], ['the', 'NULL'], ['evening', 'NULL']]"
3830,train,show me all flights from baltimore to san francisco,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 baltimore:_ci ) ( _to $0 san_francisco:_ci ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['me', 'e'], ['NULL', '_and'], ['all', 'NULL'], ['flights', '_flight'], ['from', '_from'], ['NULL', '$0'], ['baltimore', 'baltimore:_ci'], ['to', '_to'], ['NULL', '$0'], ['san', 'san_francisco:_ci'], ['francisco', 'NULL']]"
3831,train,show me the evening flights from baltimore to atlanta,( _lambda $0 e ( _and ( _flight $0 ) ( _during_day $0 evening:_pd ) ( _from $0 baltimore:_ci ) ( _to $0 atlanta:_ci ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['me', 'e'], ['NULL', '_and'], ['the', 'NULL'], ['NULL', '$0'], ['NULL', '_during_day'], ['NULL', '$0'], ['evening', 'evening:_pd'], ['flights', '_flight'], ['NULL', '$0'], ['from', '_from'], ['baltimore', 'baltimore:_ci'], ['NULL', '$0'], ['to', '_to'], ['atlanta', 'atlanta:_ci']]"
3832,train,what is ewr,ewr:_ap,"[['what', 'ewr:_ap'], ['is', 'NULL'], ['ewr', 'NULL']]"
3833,train,i also need to go to san francisco on wednesday evening from dallas,( _lambda $0 e ( _and ( _during_day $0 evening:_pd ) ( _from $0 dallas:_ci ) ( _to $0 san_francisco:_ci ) ( _day $0 wednesday:_da ) ) ),"[['i', '_lambda'], ['NULL', '$0'], ['also', 'e'], ['NULL', '_and'], ['NULL', '_during_day'], ['NULL', '$0'], ['need', 'NULL'], ['to', 'NULL'], ['NULL', '$0'], ['go', 'NULL'], ['to', '_to'], ['NULL', '$0'], ['san', 'san_francisco:_ci'], ['francisco', 'NULL'], ['NULL', '$0'], ['on', '_day'], ['wednesday', 'wednesday:_da'], ['evening', 'evening:_pd'], ['from', '_from'], ['dallas', 'dallas:_ci']]"
3834,train,what type of ground transportation is available in washington,( _lambda $0 e ( _and ( _ground_transport $0 ) ( _to_city $0 washington:_ci ) ) ),"[['what', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['type', '_ground_transport'], ['NULL', '$0'], ['of', 'NULL'], ['ground', 'NULL'], ['transportation', 'NULL'], ['is', 'NULL'], ['available', 'NULL'], ['in', '_to_city'], ['washington', 'washington:_ci']]"
3835,train,can you help me with ground transportation information i need to get from the airport in philadelphia to downtown philadelphia,( _lambda $0 e ( _and ( _ground_transport $0 ) ( _from_airport $0 philadelphia:_ci ) ( _to_city $0 philadelphia:_ci ) ) ),"[['NULL', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['can', '_and'], ['you', 'NULL'], ['NULL', '$0'], ['help', '_from_airport'], ['NULL', '$0'], ['me', 'NULL'], ['with', 'NULL'], ['ground', '_ground_transport'], ['transportation', 'NULL'], ['information', 'NULL'], ['i', 'NULL'], ['need', 'NULL'], ['to', 'NULL'], ['get', 'NULL'], ['from', 'NULL'], ['the', 'NULL'], ['airport', 'NULL'], ['in', 'NULL'], ['philadelphia', 'philadelphia:_ci'], ['to', 'NULL'], ['downtown', '_to_city'], ['philadelphia', 'philadelphia:_ci']]"
3836,train,show me nonstop flights from miami to new york with coach class fares,( _lambda $0 e ( _and ( _flight $0 ) ( _nonstop $0 ) ( _class_type $0 coach:_cl ) ( _from $0 miami:_ci ) ( _to $0 new_york:_ci ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['me', 'NULL'], ['NULL', '$0'], ['nonstop', '_nonstop'], ['NULL', '$0'], ['flights', '_flight'], ['NULL', '$0'], ['from', '_from'], ['miami', 'miami:_ci'], ['NULL', '$0'], ['to', '_to'], ['new', 'new_york:_ci'], ['NULL', '$0'], ['york', 'NULL'], ['with', 'NULL'], ['coach', 'coach:_cl'], ['class', '_class_type'], ['fares', 'NULL']]"
3837,train,wednesday morning flights between baltimore and newark,( _lambda $0 e ( _and ( _flight $0 ) ( _during_day $0 morning:_pd ) ( _from $0 baltimore:_ci ) ( _to $0 newark:_ci ) ( _day $0 wednesday:_da ) ) ),"[['NULL', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['wednesday', 'wednesday:_da'], ['NULL', '$0'], ['NULL', '_during_day'], ['NULL', '$0'], ['morning', 'morning:_pd'], ['flights', '_flight'], ['NULL', '$0'], ['between', '_from'], ['baltimore', 'baltimore:_ci'], ['NULL', '$0'], ['and', '_to'], ['NULL', '_day'], ['NULL', '$0'], ['newark', 'newark:_ci']]"
3838,train,afternoon flight from denver to san francisco,( _lambda $0 e ( _and ( _flight $0 ) ( _during_day $0 afternoon:_pd ) ( _from $0 denver:_ci ) ( _to $0 san_francisco:_ci ) ) ),"[['NULL', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['afternoon', 'afternoon:_pd'], ['flight', '_flight'], ['NULL', '_during_day'], ['NULL', '$0'], ['from', '_from'], ['denver', 'denver:_ci'], ['NULL', '$0'], ['to', '_to'], ['san', 'san_francisco:_ci'], ['NULL', '$0'], ['francisco', 'NULL']]"
3839,train,show nonstop flights from new york to miami on a tuesday which cost less than 466 dollars one way,( _lambda $0 e ( _and ( _flight $0 ) ( _nonstop $0 ) ( _< ( _fare $0 ) 466:_do ) ( _from $0 new_york:_ci ) ( _to $0 miami:_ci ) ( _day $0 tuesday:_da ) ( _oneway $0 ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['nonstop', '_nonstop'], ['flights', '_flight'], ['from', '_from'], ['NULL', '$0'], ['NULL', '_<'], ['new', 'new_york:_ci'], ['NULL', '$0'], ['york', 'NULL'], ['to', '_to'], ['NULL', '$0'], ['miami', 'miami:_ci'], ['on', '_day'], ['NULL', '$0'], ['a', 'NULL'], ['tuesday', 'tuesday:_da'], ['which', '466:_do'], ['cost', '_fare'], ['less', 'NULL'], ['NULL', '$0'], ['than', 'NULL'], ['466', 'NULL'], ['dollars', 'NULL'], ['one', '_oneway'], ['way', 'NULL']]"
3840,train,list the earliest flights from st. paul to san jose,( _argmin $0 ( _and ( _flight $0 ) ( _from $0 st_paul:_ci ) ( _to $0 san_jose:_ci ) ) ( _departure_time $0 ) ),"[['list', '_argmin'], ['NULL', '$0'], ['NULL', '_and'], ['the', 'NULL'], ['earliest', 'NULL'], ['flights', '_flight'], ['NULL', '$0'], ['from', '_from'], ['st.', 'st_paul:_ci'], ['NULL', '$0'], ['paul', 'NULL'], ['NULL', '_departure_time'], ['NULL', '$0'], ['to', '_to'], ['san', 'san_jose:_ci'], ['jose', 'NULL']]"
3841,train,what does fare code qw mean,qw:_fb,"[['what', 'qw:_fb'], ['does', 'NULL'], ['fare', 'NULL'], ['code', 'NULL'], ['qw', 'NULL'], ['mean', 'NULL']]"
3842,train,show me all flights and fares from denver to san francisco,( _lambda $0 e ( _lambda $1 e ( _and ( _flight $0 ) ( _from $0 denver:_ci ) ( _to $0 san_francisco:_ci ) ( _= ( _fare $0 ) $1 ) ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_lambda'], ['NULL', '$1'], ['me', 'e'], ['NULL', '_and'], ['all', 'NULL'], ['flights', '_flight'], ['and', 'NULL'], ['NULL', '$0'], ['fares', '_fare'], ['from', '_from'], ['NULL', '$0'], ['denver', 'denver:_ci'], ['NULL', '_='], ['to', '_to'], ['NULL', '$0'], ['NULL', '$1'], ['san', 'san_francisco:_ci'], ['francisco', 'NULL']]"
3843,train,how do i get from the airport to downtown in tacoma,( _lambda $0 e ( _and ( _to_city $0 tacoma:_ci ) ( _from_airport $0 tacoma:_ci ) ) ),"[['how', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['do', 'tacoma:_ci'], ['NULL', '$0'], ['i', 'NULL'], ['get', '_from_airport'], ['NULL', '$0'], ['from', 'NULL'], ['the', 'NULL'], ['airport', 'NULL'], ['to', 'NULL'], ['downtown', 'NULL'], ['in', '_to_city'], ['tacoma', 'tacoma:_ci']]"
3844,train,show me the flights from denver to las vegas,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 denver:_ci ) ( _to $0 las_vegas:_ci ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['me', 'e'], ['NULL', '_and'], ['the', 'NULL'], ['flights', '_flight'], ['from', '_from'], ['NULL', '$0'], ['denver', 'denver:_ci'], ['to', '_to'], ['NULL', '$0'], ['las', 'las_vegas:_ci'], ['vegas', 'NULL']]"
3845,train,what flights do you have available from denver dallas and pittsburgh into baltimore,( _lambda $0 e ( _and ( _flight $0 ) ( _or ( _from $0 denver:_ci ) ( _from $0 dallas:_ci ) ( _from $0 pittsburgh:_ci ) ) ( _to $0 baltimore:_ci ) ) ),"[['what', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['flights', '_flight'], ['NULL', '$0'], ['do', 'NULL'], ['you', 'NULL'], ['NULL', '$0'], ['have', 'NULL'], ['NULL', '_from'], ['NULL', '$0'], ['available', 'NULL'], ['from', '_from'], ['NULL', '$0'], ['denver', 'denver:_ci'], ['dallas', 'dallas:_ci'], ['NULL', '$0'], ['and', '_or'], ['pittsburgh', 'pittsburgh:_ci'], ['into', '_to'], ['baltimore', 'baltimore:_ci']]"
3846,train,what's the cheapest flight from atlanta to baltimore,( _argmin $0 ( _and ( _flight $0 ) ( _from $0 atlanta:_ci ) ( _to $0 baltimore:_ci ) ) ( _fare $0 ) ),"[[""what's"", '_argmin'], ['NULL', '$0'], ['NULL', '_and'], ['the', 'NULL'], ['NULL', '$0'], ['cheapest', '_fare'], ['flight', '_flight'], ['from', '_from'], ['atlanta', 'atlanta:_ci'], ['NULL', '$0'], ['to', '_to'], ['baltimore', 'baltimore:_ci'], ['NULL', '$0']]"
3847,train,hi could i get a one way ticket from milwaukee to orlando,( _lambda $0 e ( _and ( _oneway $0 ) ( _from $0 milwaukee:_ci ) ( _to $0 orlando:_ci ) ) ),"[['hi', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['could', '_and'], ['i', 'NULL'], ['NULL', '$0'], ['get', 'NULL'], ['NULL', '$0'], ['a', 'NULL'], ['one', '_oneway'], ['NULL', '$0'], ['way', 'NULL'], ['ticket', 'NULL'], ['from', '_from'], ['milwaukee', 'milwaukee:_ci'], ['to', '_to'], ['orlando', 'orlando:_ci']]"
3848,train,okay could you tell me what flight leaves dallas to san francisco by united airline,( _lambda $0 e ( _and ( _flight $0 ) ( _airline $0 ua:_al ) ( _from $0 dallas:_ci ) ( _to $0 san_francisco:_ci ) ) ),"[['okay', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['could', '_and'], ['you', 'NULL'], ['tell', 'NULL'], ['me', 'NULL'], ['NULL', '$0'], ['what', 'ua:_al'], ['flight', '_flight'], ['NULL', '$0'], ['leaves', '_from'], ['dallas', 'dallas:_ci'], ['NULL', '$0'], ['to', '_to'], ['san', 'san_francisco:_ci'], ['francisco', 'NULL'], ['by', '_airline'], ['united', 'NULL'], ['airline', 'NULL']]"
3849,train,all am flights departing pittsburgh arriving denver,( _lambda $0 e ( _and ( _flight $0 ) ( _during_day $0 morning:_pd ) ( _from $0 pittsburgh:_ci ) ( _to $0 denver:_ci ) ) ),"[['NULL', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['all', 'NULL'], ['NULL', '$0'], ['am', 'morning:_pd'], ['flights', '_flight'], ['departing', '_during_day'], ['NULL', '_from'], ['NULL', '$0'], ['pittsburgh', 'pittsburgh:_ci'], ['arriving', '_to'], ['NULL', '$0'], ['denver', 'denver:_ci']]"
3850,train,show me all connecting flights on united airlines between boston and san francisco,( _lambda $0 e ( _and ( _flight $0 ) ( _connecting $0 ) ( _airline $0 ua:_al ) ( _from $0 boston:_ci ) ( _to $0 san_francisco:_ci ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['me', 'e'], ['NULL', '_and'], ['all', 'NULL'], ['NULL', '$0'], ['connecting', '_connecting'], ['NULL', '$0'], ['flights', '_flight'], ['NULL', '$0'], ['on', '_airline'], ['united', 'ua:_al'], ['NULL', '$0'], ['airlines', 'NULL'], ['between', '_from'], ['NULL', '$0'], ['boston', 'boston:_ci'], ['and', '_to'], ['san', 'san_francisco:_ci'], ['francisco', 'NULL']]"
3851,train,list the cheapest flight from charlotte to memphis,( _argmin $0 ( _and ( _flight $0 ) ( _from $0 charlotte:_ci ) ( _to $0 memphis:_ci ) ) ( _fare $0 ) ),"[['list', '_argmin'], ['NULL', '$0'], ['NULL', '_and'], ['the', 'NULL'], ['NULL', '$0'], ['cheapest', '_fare'], ['flight', '_flight'], ['from', '_from'], ['charlotte', 'charlotte:_ci'], ['NULL', '$0'], ['to', '_to'], ['memphis', 'memphis:_ci'], ['NULL', '$0']]"
3852,train,show me the flights on delta or twa which go through atlanta,( _lambda $0 e ( _and ( _flight $0 ) ( _or ( _airline $0 dl:_al ) ( _airline $0 tw:_al ) ) ( _stop $0 atlanta:_ci ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['me', 'NULL'], ['NULL', '$0'], ['the', 'NULL'], ['flights', '_flight'], ['NULL', '$0'], ['on', '_airline'], ['NULL', '_airline'], ['NULL', '$0'], ['delta', 'dl:_al'], ['or', '_or'], ['NULL', '$0'], ['twa', 'tw:_al'], ['which', '_stop'], ['go', 'NULL'], ['through', 'NULL'], ['atlanta', 'atlanta:_ci']]"
3853,train,i would like information on flights leaving atlanta and arriving in dallas,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 atlanta:_ci ) ( _to $0 dallas:_ci ) ) ),"[['i', '_lambda'], ['NULL', '$0'], ['would', 'e'], ['NULL', '_and'], ['like', 'NULL'], ['NULL', '$0'], ['information', 'NULL'], ['NULL', '$0'], ['on', 'NULL'], ['flights', '_flight'], ['NULL', '$0'], ['leaving', '_from'], ['atlanta', 'atlanta:_ci'], ['and', 'NULL'], ['arriving', '_to'], ['in', 'NULL'], ['dallas', 'dallas:_ci']]"
3854,train,list all flights leaving on thursday morning from new york city to montreal,( _lambda $0 e ( _and ( _flight $0 ) ( _during_day $0 morning:_pd ) ( _from $0 new_york:_ci ) ( _to $0 montreal:_ci ) ( _day $0 thursday:_da ) ) ),"[['list', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['all', 'NULL'], ['flights', '_flight'], ['NULL', '_during_day'], ['NULL', '$0'], ['leaving', 'NULL'], ['on', '_day'], ['NULL', '$0'], ['thursday', 'thursday:_da'], ['morning', 'morning:_pd'], ['NULL', '$0'], ['from', '_from'], ['new', 'new_york:_ci'], ['NULL', '$0'], ['york', 'NULL'], ['city', 'NULL'], ['to', '_to'], ['montreal', 'montreal:_ci']]"
3855,train,show me flights between denver and baltimore,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 denver:_ci ) ( _to $0 baltimore:_ci ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['me', 'NULL'], ['flights', '_flight'], ['between', '_from'], ['NULL', '$0'], ['denver', 'denver:_ci'], ['and', '_to'], ['NULL', '$0'], ['baltimore', 'baltimore:_ci']]"
3856,train,show me ground transportation in denver,( _lambda $0 e ( _and ( _ground_transport $0 ) ( _to_city $0 denver:_ci ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['me', 'e'], ['NULL', '_and'], ['ground', '_ground_transport'], ['NULL', '$0'], ['transportation', 'NULL'], ['NULL', '$0'], ['in', '_to_city'], ['denver', 'denver:_ci']]"
3857,train,what is the earliest arrival in salt lake city of a flight from toronto,( _argmin $0 ( _and ( _flight $0 ) ( _from $0 toronto:_ci ) ( _to $0 salt_lake_city:_ci ) ) ( _arrival_time $0 ) ),"[['what', '_argmin'], ['NULL', '$0'], ['NULL', '_and'], ['is', 'NULL'], ['NULL', '$0'], ['the', 'NULL'], ['earliest', 'NULL'], ['arrival', '_arrival_time'], ['in', '_to'], ['NULL', '$0'], ['salt', 'salt_lake_city:_ci'], ['lake', 'NULL'], ['NULL', '$0'], ['city', 'NULL'], ['of', 'NULL'], ['a', 'NULL'], ['flight', '_flight'], ['from', '_from'], ['toronto', 'toronto:_ci']]"
3858,train,show the flights from denver to san francisco,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 denver:_ci ) ( _to $0 san_francisco:_ci ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['the', 'NULL'], ['flights', '_flight'], ['from', '_from'], ['NULL', '$0'], ['denver', 'denver:_ci'], ['to', '_to'], ['NULL', '$0'], ['san', 'san_francisco:_ci'], ['francisco', 'NULL']]"
